address,area,available_from_date,balcony,cellar,elevator,energy_building_year,energy_consumption,energy_efficiency_class,floor_level,freetext_area_description,freetext_ausstattung,freetext_other,freetext_property_description,garden,geo_latitude,geo_longitude,handicap_accessible,heating,heizungskosten,image,kaltmiete,kaution,kitchen_availability,nebenkosten,num_rooms,offer_id,pets_allowed,postcode,preis_qm_kalt,title,url,warmmiete
"Lehrter Straße  24b 10557 Tiergarten, Berlin",30,nach Vereinbarung,n,0,0,2020,52.7,A,,"Der neue Kietz entsteht im Bezirk Mitte – Hier schlägt das Herz der Hauptstadt 
Der Berliner Hauptbahnhof, mit Anschluss zum Fern- und Nahverkehr, ist in 2 Minuten erreichbar. Sämtliche Wahrzeichen Berlins wie, der Reichstag, das Brandenburger Tor, der Kurfürstendamm oder auch der Alexanderplatz befinden sich in der nähren Nachbarschaft. Bei einem Spaziergang am Ufer der Spree kann man die seine Alltagssorgen einfach links liegen lassen.",,"Unsere attraktive All-Inklusive Miete beinhaltet folgende Leistungen:
-Miete mit sämtlichen Nebenkosten 
-Strom 
-Internet 
-Komplette Möblierung
-Küche","Inmitten des Herzens Berlins liegt der neu erbaute Fritz-Tower.
Dieser bildet den Mittelpunkt des Quartiers Mittenmang.
Seine architektonische Bedeutung zieht der Fritz Tower aus seiner starken Sichtbarkeit. 
Das Hochhaus gliedert sich in einen 18-geschossigen und einen 8-geschossigen Bereich in welchem 266 Apartments konzipiert sind. 
In der großzügig gestalteten Eingangslobby steht Ihnen für Fragen und Anliegen ein Concierge Service bereit. Ebenso verfügt das Erdgeschoss über einen modernen Co-Working-Space und ein Bistro, in welchem keine Wünsche mehr offenbleiben. 
Exklusiv für unsere Bewohner steht ein Fitnessraum mit zahlreichen Geräten zur kostenfreien Nutzung zur Verfügung.",0,52.53161885532247,13.362077283454097,n,central_heating,,,1040,,1,250,1,118903647,,10557,,Fritz Tower Berlin - Serviced Apartments,https://api.mobile.immobilienscout24.de/expose/118903647?searchId=&nextgen=false,
"Lehrter Str. 24B 10557 Tiergarten, Berlin",23.95,ab sofort,n,0,1,2020,48,NO_INFORMATION,12,"Mit der zentralen Lage in Berlin-Mitte in unmittelbarer Nähe des Berliner Hauptbahnhofs und der hervorragenden Anbindung an die Berliner Flughäfen liegen die Mikroapartments ideal für alle, die berufsbedingt pendeln oder viel reisen. Innerhalb Berlins ist durch die sehr gute ÖPNV-Anbindung fast jeder Winkel der Hauptstadt leicht erreicht. 

Auch die direkte Umgebung überzeugt: Die Mikroapartments liegen zentral und dennoch ruhig. Das politische Zentrum ist schnell erreicht, und auch der Boulevard Unter den Linden und der Alexanderplatz sind nicht weit entfernt. Die Kulturfabrik mit ihrem vielfältigen Angebot an Aufführungen und Veranstaltungen bietet ein abwechslungsreiches Freizeitangebot, der altehrwürdige Ku'damm im Westen ist wie der moderne Potsdamer Platz im Süden ein schnell erreichtes Ziel. 

Einen Ausgleich zum schnelllebigen Alltag bietet der zwölf Hektar große Fritz-Schloß-Park mit seinem Sportangebot, aber auch Ruhe- und Entspannungssuchende werden hier fündig. Auch im nahe gelegenen Großen Tiergarten, dem zweitgrößten Berliner Park, warten ausgedehnte Laufstrecken entlang zahlreicher Gedenkstätten, ebenso wie ruhige Bänke unter schattigem Grün.",,"Selbstverständlich ist ein Concierge-Service in der Lobby des Hauses Bestandteil des Wohnkonzepts und sorgt für ein besonderes Plus an Wohnqualität, ebenso wie das moderne Fitnessstudio direkt im Haus. Im Erdgeschoss entstehen für die Bewohner außerdem ein Co-Working Space und ein modernes Bistro. Der großzügige Austritt in der 8. Etage bietet einen weiten Blick über das Quartier und den bunten Kiez. 

Ein Appartment direkt gegenüber kann auch angemietet sein.","Direkt am belebten Quartiersplatz des neuen Quartiers Mittenmang an der Lehrter Straße entsteht ein modernes Wohnhochhaus: Auf 18 Etagen verteilen sich insgesamt 266 hochwertig ausgestattete Mikroapartments - ideal für Geschäftsleute, die wochentags in der Hauptstadt leben und arbeiten, ebenso wie für Singles und Paare, die eine zentrale Wohnung suchen, um das beeindruckende Angebot von Berlin-Mitte voll ausschöpfen zu können.",0,52.53161885532247,13.362077283454097,n,self_contained_central_heating,,,700,2640,1,180,1,119310061,,10557,,in eigenem Apartment - Hotelservice genießen!,https://api.mobile.immobilienscout24.de/expose/119310061?searchId=&nextgen=false,880
"Münzstraße 10 10178 Mitte, Berlin",45,Sofort,n,1,1,1869,108,,,"In einer der wohl szenigsten Wohnlagen Berlins zwischen Alexanderplatz und dem Rosenthaler Platz liegt das Wohn- und Geschäftshaus Münzstraße 10.

Durch die weitgehend erhaltene historischen Bausubstanz in dieser  zentralen Lage gehört das Scheunenviertel zu den begehrtesten Wohnlagen Berlins. 

Wichtige Destinationen wie der Boulevard Unter den Linden, die Friedrichstraße, das Regierungsviertel, die Humboldt Universität, die Staatsoper und der Tiergarten sind fußläufig erreichbar. Zudem prägt die Lage eine Vielzahl an Cafés, Restaurants sowie guten Einkaufsmöglichkeiten rund um die Alte Schönhauser Straße mit ihren Boutiquen. Die S-Bahn- und Straßenbahnstation „Hackescher Markt“, Weinmeisterstraße (U8) sowie der Alexanderplatz mit seiner Anbindungen an Regional- und Fernverkehr liegt in unmittelbarer Nähe.",,"We also speak English - Please contact us

Auf Wunsch kann ein Mietvertrag kurzfristig abgeschlossen werden. Es ist eine Mietkaution in Höhe von 3 Nettokaltmieten zu leisten.

Alle Angaben beruhen auf uns zur Verfügung gestellten Informationen. Änderungen bzw. Irrtum vorbehalten. 

Gerne steht Ihnen Herr Stefan Schepers auch telefonisch unter Tel. 030/860 980-15 bzw. direkt unter 0177 7080900 oder per Mail an schepers@city-concept.de zur Verfügung. Nehmen Sie Kontakt mit uns auf, wir sind für Sie da.","Das denkmalgeschützte Haus in der Münzstraße 10 wurde 1869 erbaut und ist gerade umfassend kernsaniert worden. Neben den Wohnungen erstrahlen auch die Treppenhäuser und die Fassaden im neuen Glanz . Die Wohnungen, Treppenhäuser und Fassaden folgen dabei einem einheitlichen Design- und Farbkonzept.

Alle Wohnungen sind per Aufzug erreichbar. Es stehen drei klassische Wohnungen mit 1 bis 3 Zimmern zur Verfügung sowie zwei Maisonette-Dachgeschoßwohnungen mit 4 bzw. 5 Zimmern.",0,52.52448529451783,13.408257219292096,y,central_heating,,,1350,,1,120,1,119319909,,10178,,Münzstraße 10 - Designapartment -  Erstbezug nach neubaugleicher Kernsanierung -,https://api.mobile.immobilienscout24.de/expose/119319909?searchId=&nextgen=false,
"The full address is available from the agent. 10178 Mitte, Berlin",185.5,sofort,y,1,1,2004,67.9,B,2,,,,"In Berlin - Mitte, hier eine sehr repräsentative 4 Zimmer - Wohnung mit 2 Balkonen, Concierge und Aufzug. Gegenüber dem Berliner Dom und der Museums Insel mit Blick auf die Spree und das neue Humboldt-Forum. Im Vorderhaus in der 2. Etage mit einem sagenhaften Ausblick.  Mitten in der Stadt. Mit einem sehr freundlichen Concierge im Haus-Foyer, bei den beiden Aufzügen.
1 Wohnraum
1 Esszimmer
2 Balkone (1 x nach Süden und 1 x nach Westen)
1 Küche inkl. einer kompletten Einbauküche
2 Schlafzimmer
1 Vollbad
1 Gast-WC 
1 Diele
1 Mieter-Keller
Fahrradstellplätze sind in der Tiefgarage vorgehalten.
Mehrere Tiefgaragenstellplätze für den/die PKWs können optional mit Angemietet werden.

Details zur Ausstattung:
Eichen-Vollholz-Parkett, schwarzeiche, geölt in allen Räumen, überall mit Fußbodenheizung, Glattputz an den Wänden.
Raumhöhe ca. 2,60 Meter, voll ausgestattete Einbauküche, schönes Badezimmer mit edlen Sanitär- Objekten, raumhohe Schiebetüren, 2 Balkone mit Blick auf die Spree, den Dom, die Museums-Insel, den Monbijou-Platz, das neue Humboldt- Forum....,  die 2 großen Aufzüge fahren auch bis in die Tiefgarage, die Wohnung ist schwellenfrei zu erreichen, mit Concierge von Montag bis Samstag, mit Mieter-Keller, Tiefgaragenstellplätze können im Hause mit angemietet werden. 
Die Inhalte wurden mit größter Sorgfalt erstellt. Wir übernehmen keine Gewährleistung und keine Haftung für die Richtigkeit und Vollständigkeit der Angaben in unseren Exposés.",0,,,y,central_heating,,,3216.57,"9.649,71 EUR",1,780,4,119455341,,10178,,repräsentative 4 zi-whg vis-à-vis der museumsinsel aufzug concierge EBK balkon (2.3),https://api.mobile.immobilienscout24.de/expose/119455341?searchId=&nextgen=false,3996.57
"The full address is available from the agent. 10178 Mitte, Berlin",391.1,sofort,y,1,1,2005,67.9,B,7,,,,"Das spektakulärste Penthouse in Berlin-Mitte
Mit 8,5 Zimmer
und einem sagenhaften Ausblick in alle Himmelsrichtungen.
Genau gegenüber dem Berliner Dom und gegenüber der Museums Insel an der Spree gelegen.
Hier eine sehr repräsentative 8,5 Zimmer-Wohnung. 
In der 7. Etage
Mit einer großen umlaufenden Terrasse nach Süden und Westen zur Spree und nach Osten zum sehr hübsch gestalteten Innenhof. 
Mit einem spektakulären Blick zum Humboldtforum, zur Museumsinsel und über die Spree. 

Mit 2 schwellenfreien Aufzügen direkt auf die Etage. 
Beide Aufzüge fahren auch bis in die Tiefgarage.
Mehrere Tiefgaragenstellplätze könnten optional mit Angemietet werden.

Die Wohnung:
1 Wohnraum
1 Salon
1 Esszimmer
1 Arbeitszimmer
1 große Küche inkl. einer kompletten Einbauküche
1 Vorbreitungsküche
1 umlaufende Terrasse
1 Balkon
3 Schlafzimmer, opt. 1 Ankleide-Zimmer)
2 Ankleidezimmer
2 Vollbäder mit Badewanne, Dusche und Fenster.
1 Vollbad mit Dusche
2 Gast- WC´s
1großzügiger Flur 1
1 Mieter-Keller
Stellplätze für die Fahrräder sind in der Tiefgarage vorgehalten.

Die Ausstattung:
Eine komplett neue Einbauküche mit allen Geräten.
Die Böden sind schwarzeiche geölt in allen Räumen 
Überall mit Fußbodenheizung. 
Glattputz an den Wänden.

Raumhohe Zimmer-Türen und z.T. bodentiefe Fenster.
Mit 2 schwellenfreien Aufzügen.
Raumhöhe ca. 2,85 Meter
Concierge im Foyer von Montag-Samstag
Optional kann ein Tiefgaragenstellplatz mit angemietet werden.

Die Inhalte wurden mit größter Sorgfalt erstellt. Wir übernehmen keine Gewährleistung und keine Haftung für die Richtigkeit und Vollständigkeit der Angaben in unseren Exposés.",0,,,y,central_heating,,,6062.05,"18.186,15 EUR",1,1700,8.5,119455303,,10178,,"mit blick auf die museumsinsel, die spree und den berliner dom (7.1 u. 7.3)",https://api.mobile.immobilienscout24.de/expose/119455303?searchId=&nextgen=false,7762.05
"Lehrter Str. 24B 10557 Tiergarten, Berlin",22.35,ab sofort,n,0,1,2020,48,NO_INFORMATION,12,"Mit der zentralen Lage in Berlin-Mitte in unmittelbarer Nähe des Berliner Hauptbahnhofs und der hervorragenden Anbindung an die Berliner Flughäfen liegen die Mikroapartments ideal für alle, die berufsbedingt pendeln oder viel reisen. Innerhalb Berlins ist durch die sehr gute ÖPNV-Anbindung fast jeder Winkel der Hauptstadt leicht erreicht. 

Auch die direkte Umgebung überzeugt: Die Mikroapartments liegen zentral und dennoch ruhig. Das politische Zentrum ist schnell erreicht, und auch der Boulevard Unter den Linden und der Alexanderplatz sind nicht weit entfernt. Die Kulturfabrik mit ihrem vielfältigen Angebot an Aufführungen und Veranstaltungen bietet ein abwechslungsreiches Freizeitangebot, der altehrwürdige Ku'damm im Westen ist wie der moderne Potsdamer Platz im Süden ein schnell erreichtes Ziel. 

Einen Ausgleich zum schnelllebigen Alltag bietet der zwölf Hektar große Fritz-Schloß-Park mit seinem Sportangebot, aber auch Ruhe- und Entspannungssuchende werden hier fündig. Auch im nahe gelegenen Großen Tiergarten, dem zweitgrößten Berliner Park, warten ausgedehnte Laufstrecken entlang zahlreicher Gedenkstätten, ebenso wie ruhige Bänke unter schattigem Grün.",,"Selbstverständlich ist ein Concierge-Service in der Lobby des Hauses Bestandteil des Wohnkonzepts und sorgt für ein besonderes Plus an Wohnqualität, ebenso wie das moderne Fitnessstudio direkt im Haus. Im Erdgeschoss entstehen für die Bewohner außerdem ein Co-Working Space und ein modernes Bistro. Der großzügige Austritt in der 8. Etage bietet einen weiten Blick über das Quartier und den bunten Kiez. 

Ein Appartment direkt gegenüber kann auch angemietet sein.","Direkt am belebten Quartiersplatz des neuen Quartiers Mittenmang an der Lehrter Straße entsteht ein modernes Wohnhochhaus: Auf 18 Etagen verteilen sich insgesamt 266 hochwertig ausgestattete Mikroapartments - ideal für Geschäftsleute, die wochentags in der Hauptstadt leben und arbeiten, ebenso wie für Singles und Paare, die eine zentrale Wohnung suchen, um das beeindruckende Angebot von Berlin-Mitte voll ausschöpfen zu können.",0,52.53161885532247,13.362077283454097,n,self_contained_central_heating,,,650,2490,1,180,1,119307912,,10557,,in eigenem Apartment - Hotelservice genießen!,https://api.mobile.immobilienscout24.de/expose/119307912?searchId=&nextgen=false,830
"The full address is available from the agent. 14195 Dahlem (Zehlendorf), Berlin",114,01.08.2020,y,0,0,,,,1,,,,"Wir suchen einen Nachmieter für unsere wunderschöne. superhelle 3,5-Zimmer-Wohnung in einer alten, umgebauten Remise an der Clayallee. Der Grunewaldsee liegt nur einen Waldspaziergang weit entfernt. Das Gebäude befindet sich weitab von der Strasse auf einem parkähnlichen Grundstück mit altem Baumbestand. Auf dem Gelände gibt es drei weitere, sehr nette Bewohnerfamilien. 

Die Wohnung liegt im 1. OG mit eigenem Treppenhaus, hat hohe Decken, Eichen-Echtholzparkett in allen Wohnräumen und Fluren, sowie graue Fliesen in den Badezimmern. Im Wohnzimmer gibt es drei verdunkelbare Oberlichter (eins davon verfahrbar) und den grossen Balkon. Daran schliesst die halboffene Designerküche an, mit allen Elektrogeräten (inbegriffen). Über den Flur (mit Gästebad und separatem Abstellraum) gelangt man ins Arbeits- oder Kinderzimmer, sowie in den Masterbedroom inkl. Designerbadewanne im Zimmer, separatem Ankleidezimmer und En-Suite-Badezimmer. Beide Bäder haben ebenerdige, gläserne Duschkabinen und WC, sowie Designerwaschtische mit ausreichend Schubladen.

Im EG neben der Eingangstür gibt es einen Stauraum mit genug Platz für Getränkekisten, Weinlager o.ä. Im Vorraum der Wohnung ist Platz für Garderobe etc.

Die Wohnung ist bestens für ein Paar, bzw. eine dreiköpfige Familie geeignet!!!

Die Wohnung liegt zwischen Dahlem und Zehlendorf. Parkraum ist vor dem Haus vorhanden. Der Bus X10 fährt ab ""Königin-Luise-Strasse/Clayallee"" (ca. 250m) direkt zum Bahnhof Zoo. Die U-Bahnline 3 fährt ab ""Oskar-Helene-Heim"" und ""Dahlem-Dorf"" (beide ca. 1200 m) zum Wittenbergplatz/Kudamm. Zur AVUS-Auffahrt ""Hüttenweg"" sind es ca. 7 Minuten.

Gute Einkaufsmöglichkeiten und Restaurants/Kneipen gibt's an der Clayallee (ca. 1,5km) und in Dahlem-Dorf (ca. 1,2 km). Ärzte, Apotheken, Kitas und Schulen sind ebenfalls in der Nähe.

Wir würden gern massgefertigte Stores/Plissees/Lampen, sowie die Ankleidezimmereinrichtung gegen Selbstkostenübernahme (VB) in der Wohnung lassen.",1,,,n,,,,1890,"5670,00",1,360,3.5,119030629,,14195,,Tolle Boho-Style Loftwohnung gegenüber vom Grunewald,https://api.mobile.immobilienscout24.de/expose/119030629?searchId=&nextgen=false,2250
"The full address is available from the agent. 10178 Mitte, Berlin",101.6,sofort,y,1,1,2004,67.5,B,4,,,,"berlin mitte - eine ganz besondere wohnung,
im haus gegenüber des berliner doms mit balkon, aufzug, tiefgarage und concierge.
in der 4. etage gelegen.

die wohnung:
diese wohnung hat 1 großen SÜD-balkon mit blick auf den berliner dom (siehe foto)
1 sehr großer und repräsentativer wohnraum,
1 komplett ausgestattete einbauküche mit allen geräten.
1 sich anschließender hauswirtschaftsraum mit fenster,
1 schlafzimmer 
1 ankleidezimmer (ca 8 qm groß),
1 großes badezimmer mit badewanne, dusche und fenster,
1 gäste-wc,
es gibt einen concierge für das haus (montag bis samstag von 8-18.h)
2 aufzüge. 
1 mieterkeller.
PKW stellplätze könnten optional  in der tiefgarage angemietet werden.

die ausstattung:
eiche vollholzparkett, schwarzeiche, geölt in allen räumen. 
fußbodenheizung.  
raumhohe  zimmertüren  
glattputz an den wänden
metall-isolierglasfenster
fenster nach norde, osten und süden
badezimmer mit fenster, badewane und dusche.
zu der wohnung gehört ein mieterkeller

die inhalte wurden mit größter sorgfalt erstellt. wir übernehmen keine gewährleistung und keine haftung für die richtigkeit und vollständigkeit der angaben in unseren exposés.",0,,,y,central_heating,,,1554.48,"4.663,44 EUR",1,406.4,2,119446404,,10178,,gegenüber der museumsinsel 2 zi-whg balkon  EBK Concierge Aufzug u. TG (4.11),https://api.mobile.immobilienscout24.de/expose/119446404?searchId=&nextgen=false,1960.88
"Trabener Str. 27a 14193 Grunewald (Wilmersdorf), Berlin",29.13,sofort,n,0,0,1959,180.4,F,1,"Einige Gehminuten entfernt, befindet sich der S-Bahnhof „Grunewald“, wo die Linien S7 und S75 sowie einige Buslinien eine ideale Anbindung an das Berliner S- und U-Bahnnetz bietet. Die nahe gelegenen Seen, der Dianasee und der Koenigssee, laden zum Verweilen ein und sind ein idealer Erholungsort.Grunewald ist einer der Unterbezirke Berlins und wird zusammen mit den Ortsteilen Charlottenburg, Wilmersdorf, Charlottenburg-Nord, Westend, Halensee und Schmargendorf dem Berliner Bezirk Charlottenburg-Wilmersdorf zugeordnet.Der Stadtteil Grunewald, Ende des 19. Jahrhunderts als exklusive Villenkolonie gegründet, gehört auch heute zu den bevorzugten und begehrtesten Wohnlagen in Berlin. Die Bebauung setzt sich überwiegend aus Altbauvillen der Jahrhundertwende, klassischen Einfamilienhäuser und hochwertigen Eigentumswohnanlagen zusammen. Hohen Erholungswert bieten Ihnen die Kette der Grunewaldseen die sich durch den Ortsteil zieht sowie der Grunewalder Forst. Das Roseneck und der Hagenplatz bieten Ihnen neben guten Einkaufsmöglichkeiten für den täglichen Bedarf und diversen Dienstleistungsangeboten auch eine Vielzahl von Restaurants und Cafés. Diverse Tennisclubs, Reitvereine und der Grunewaldsee gewährleisten Ihnen darüber hinaus außergewöhnliche Freizeitmöglichkeiten. Einerseits wohnen Sie im Grunewald in einer ruhigen und entspannten Grünlage, andererseits erreichen sie in wenigen Minuten nicht nur den Kurfürstendamm mit seinen Attraktivitäten, sondern haben auch her-vorragende Verkehrsanbindungen an das Regierungsviertel, den Flughafen Tegel, den Berliner Hauptbahnhof sowie die “Preußische Kulturhauptstadt“ Potsdam und das Berliner Umland.",,"- Ausstattung: Duschbad, Bad mit WC, Bodenfliesen in Bad, Bodenfliesen in Küche, Diele, Handtuchheizung, Küche, Waschmasch.-Anschluss, Zimmer","Das Wohnhaus auf der Trabener Str. wurde 1991 erbaut und besticht durch seine idyllische Lage. Insgesamt besteht das Wohnhaus aus 17 WohnparteienDieses frisch sanierte 1-Zimmer-Apartment ist vollmöbliert und komplett ausgestattet und eignet sich ideal für deinen Start in Berlin.Eine Vollausgestattete Einbauküche ist ebenfalls vorhanden. Der Mietpreis ist ein Inklusivpreis und beinhaltet Heizung, Warmwasser, kalte Betriebskosten, Strom sowie unbegrenztes WLAN.",0,52.48970933055492,13.268217744812326,n,,74,,850,"Kaution: 1.700,00 EUR",0,149,1,119075764,,14193,,Vollmöbliertes 1-Zimmer Apartment im Luxuriösen Grunewald,https://api.mobile.immobilienscout24.de/expose/119075764?searchId=&nextgen=false,999
"Ruhlaer Str. 14 14199 Schmargendorf (Wilmersdorf), Berlin",228.27,sofort,y,1,1,1915,,,2,"Schöne, ruhige Grünlage Schmargendorf/Roseneck, Schulen und Kindergärten gleich um die Ecke, sehr gute Einkaufsmöglichkeiten, diverse Restaurants und Cafés in unmittelbarer Nähe,  gute Verkehrsanbindung, zentral und citynah und trotzdem ruhig. Der beliebte Grunewaldsee ist in 5 Minuten fußläufig erreichbar, diverse Radfahrwege, bekannte Tennisclubs, Sportstätten und Fitnessclubs sind in nächster Umgebung ebenso wie diverse Arzt- und Gemeinschaftspraxen. Das beliebte Roseneck mit nettem Publikum, gehobenen Einkaufsmöglichkeiten und vielfältiger Gastronomie befindet sich direkt gegenüber.",,,"Die hochherrschaftliche Altbauwohnung mit sonniger Loggia wurde zwischen 1913 - 1915 gebaut. Auf die Beibehaltung des historischen Charakters legen wir bei den Renovierungsarbeiten größten Wert.

Die schöne Altbau-Wohnung ist großzügig geschnitten, hat einen repräsentativen Eingangsbereich mit angrenzenden repräsentativen Räumen mit schönen hochwertigen Parkett- und Dielenböden, Stuckelementen, Doppelflügeltüren und Deckenreliefs.

Tiere dürfen in der Wohnung gehalten werden.",0,52.478508816726226,13.28485791544183,n,district_heating,211,,2442.5,"7327,50",1,302,6.5,114127110,,14199,,"Schöne, großzügige Altbauwohnung - hundefreundlich, nicht WG-geeignet",https://api.mobile.immobilienscout24.de/expose/114127110?searchId=&nextgen=false,2955.5
"Reinickendorfer Str. 66 13347 Wedding, Berlin",108.56,sofort,y,1,0,1902,,,2,"Die Lage verspricht ein maximales Angebot, nicht nur das nahegelegene Shopping-Center am Bahnhof Gesundbrunnen mit seinen diversen Geschäften hält für jeden Geschmack etwas bereit und lässt der Langeweile keine Chance.
- umfangreiche Freizeitmöglichkeiten
- Großer Innenhof
- in unmittelbarer Nähe : der BND, Charité, Bayer-Pharma, technische Fachhochschule, Osramhöfe
- ICE Anschluss über Gesundbrunnen und Hauptbahnhof
- günstige Anbindung an das U-Bahn Netz am Nauener Platz
- günstige Anbindung an das S-Bahn Netz über Gesundbrunnen
- günstige Anbindung an das Tram Netz über Louise Schröder Platz
- günstige Anbindung an das Bus Netz über Nauener Platz
- Autobahnanschluss über Seestraße
Die familienfreundliche und gepflegte Wohnanlage befindet sich im Berliner Bezirk Mitte, Ortsteil Wedding. Die Reinickendorfer Straße ist naheliegend sowohl zur U-Bahn als auch zur Bus-/oder Tramstation. Zahlreiche Einkaufsmöglichkeiten in unmittelbarer Umgebung, sind ebenfalls fußläufig erreichbar. In fußläufiger Nähe befindet sich der bekannte Schillerpark. Die Anbindung an die öffentlichen Nahverkehrsmittel ist sehr gut, U-Bahnstation ""Nauener-Platz"" und diverse Busverbindungen befinden sich ebenfalls in der Nähe und sind fußläufig erreichbar.
Ein grüner Bezirk, mit sehr guter Anbindung in die Innenstadt und vielen Einkaufsmöglichkeiten auch entlang der bekannten Müllerstr.
Auch die Stadtautobahn (A100) erreichen Sie mit dem PKW in wenigen Minuten.
Infrastruktur (im Umkreis von 5 km):
Apotheke, Lebensmittel-Geschäfte, Shopping-Center, Allgemein- und Zahnmediziner, Kindergärten, Öffentliche Verkehrsmittel, Kinos

Der Hauptbahnhof ist nur 15 Minuten von Ihrer neuen Traumwohnung entfernt. Vom Hauptbahnhof gelangen Sie überall hin, egal ob nah oder fern. Zentraler geht es nicht!

Im Berliner Bezirk „Mitte“ findet eine der spannendsten Entwicklungen der Metropole statt. In unmittelbarer Nähe zum Berliner Hauptbahnhof entsteht die „Europa-City“ und mit ihren vielen neuen Arbeitsplätzen. In einzigartiger Wasserlage entsteht rund um den Hauptbahnhof ein modernes und urban gelegenes Neubau-Quartier.",,"Für eine Wohnungsbewerbung benötigen wir nach dem Besichtigungstermin eine aktuelle Auskunft über ihre Einkommensverhältnisse inklusive einer Schufa-Auskunft. Ebenso brauchen wir eine Bestätigung des aktuellen Vermieters über pünktlich und vollständig geleistete Mietzahlungen, sowie die Kopie des Personalausweises und den im PDF-Format dieser Wohnungsanzeige beigefügten Auskunftsbogens ausgefüllt per Email wieder zurück.
Gerne nehmen wir ihre Anfrage auch in englischer Sprache entgegen.
You are also welcome to send your inquiry in English
Leider können wir folgende Anfragen nicht berücksichtigen,
-Kein Jobcenter
-Kein Wohnführerschein
-Keine Vereine
p.s. Achtung , die Mindestmietlaufzeit beträgt 2 Jahre.
Alle im Inserat angegebenen Angaben sind ohne Gewähr.","Kommen Sie in den Genuss eines Erstbezuges nach umfassender Sanierung unserer beiden Wohn- und Geschäftshäuser in der Reinickendorfer Straße 65/66, gelegen im Szene Kiez Berlin-Wedding.
Werden Sie einer unserer ersten Mieter dieser neusanierten, lichtdurchfluteten und geräumigen 3 - Zimmer-Wohnungen, die durch ihre großzügigen und durchdachten Grundrisse punkten. Die Wohnungen wurden vollumfänglich saniert und sind u.a. mit einem hochwertigem neuen Echtholzparkettboden ausgelegt. Die Räume sind sonnenbelichtet und bieten mit ihrer hochwertigen Ausstattung ein angenehmes Wohngefühl. Der geflieste Küchenbereich verfügt über eine moderne, neue Einbauküche mit folgenden Siemens Elektro-Einbaugeräten: Kühl-Gefrier-Kombination, Geschirrspüler, Ceran-Einbauherd, Dunstabzugshaube).Da macht das Kochen doppelt Spaß. Das modern geflieste Bad verfügt neben einem wandhängendem WC ,einer Badewanne und einem Handtuch-Heizkörper u.a. über ein Rainshower-Duschsystem, wo man herrlich nach dem Arbeitsstress unter der Dusche entspannen kann. Ein separater Kellerraum ist jeder Wohnung zugeordnet. Ebenfalls steht ein separater und abschließbarer Fahrradraum allen Mietern zur Verfügung.
Die gepflegte und familienfreundliche Wohnanlage hat einen schönen Innenhof.
Die Wohnanlage wird durch eigene Mitarbeiter direkt vor Ort betreut.Es stehen insgesamt 4 Wohnungen von der 1-4 Etage zur Verfügung.",1,52.55290421073717,13.366097238051365,n,district_heating,135.7,,1656.63,3 Kaltmieten,1,157.41,3,117027163,,13347,,"Erstbezug nach Kernsanierung, 1-4 Etage, alle mit Balkon.Provisionsfrei.!",https://api.mobile.immobilienscout24.de/expose/117027163?searchId=&nextgen=false,1949.74
"The full address is available from the agent. 10178 Mitte, Berlin",159.4,01.03.2020,y,1,1,2004,67.9,B,1,,,,"Gegenüber dem neuen Humboldt Forum, genau gegenüber von dem Berliner Dom und der wunderschönen Museums Insel, direkt am Wasser, an der Spree gelegen.  
In Berlin Mitte, im Herzen der Stadt.
Für alle Wohnungsmieter im Hause gibt es einen sehr freundlichen Concierge im Foyer, welcher von Montag- Samstag vor Ort ist.
Hier eine große 3 Zimmer-Wohnung, mit einer Terrasse zu dem sich anschließenden begrünten Innenhof. 
Die Wohnung:
1 großer Wohnraum
1 Terrasse nach Süd-Osten 
1 offene Wohnküche inkl. einer kompl. Einbauküche
2 Schlafzimmer 
1 Badezimmer
1 Gast-WC
1 Hauswirtschaftsraum
1 Flur
1 Mieter Keller
Optional können 3 Tiefgargenstellplätze im Hause mit angemietet werden.

Details zur Wohnung:
Voll ausgestattete Einbauküche mit allen Geräten und einem freistehenden Küchenblock.
Bodentiefe Isolier-Glas-Fenster (Metallgerahmt)
Schwarzeiche, geölt, als Bodenbelag in allen Räumen.
Fußbodenheizung überall.
Raumhohe Zimmer- bzw. Schiebetüren.
Raumhöhe ca. 3 Meter.
Glattputz an den Wänden.
1 Badezimmer mit Badewanne und Dusche.
1 Gast-WC.
Zu der Wohnung gehört ein Mieter-Keller. 

Für alle Wohnungsmieter im Hause gibt es einen sehr freundlichen Concierge im Foyer, welcher von Montag- Samstag vor Ort ist.
Im Hause hat es einen großen Fahrrad-Keller, schwellenfrei über den Aufzug, bzw. über die Tiefgarage zu erreichen.
Optional können Tiefgaragenstellplätze im Hause mit angemietet werden
Das Gebäude hat 2 schwellenfreie und große Aufzüge, welche auch bis in die Tiefgarage fahren.
Die Inhalte wurden mit größter Sorgfalt erstellt. Wir übernehmen keine Gewährleistung und keine Haftung für die Richtigkeit und Vollständigkeit der Angaben in unseren Exposés.",1,,,n,central_heating,,,2194.94,"6.584,82 EUR",1,637.6,3,119208975,,10178,,4 zi-whg mit garten-terrasse EBK aufzug TG concierge gg berliner dom,https://api.mobile.immobilienscout24.de/expose/119208975?searchId=&nextgen=false,2832.54
