abloesevereinbarung,address,area,facts,from_date,image,kaltmiete,kaution,nebenkosten,num_rooms,online_since,sonstige_kosten,text_lage,text_sonstiges,text_wohnung,title,to_date,url,warmmiete
,"Kopenhagener Str. 73, 10437 Berlin Prenzlauer Berg",82.0,"Altbau,3. OG,möbliert,Badewanne, Dusche,Dielen, PVC, Fliesen,Ökostrom,5
                                                    Minuten
                                                zu Fuß entfernt,Waschmaschine, Spülmaschine",02.07.2020,https://img.wg-gesucht.de/media/up/2020/23/8b79f482687fadcf0003d87e2b44963599eb38d3c1356c71f8223e5867fc940a_3.sized.jpg,700.0,1500.0,200.0,3.0,1 Tag,n.a.,,,"Wir vermieten unsere möblierte 3-Zimmer-Altbauwohnung in Prenzlauer Berg vom 02.07.2020 bis zum 29.07.2020. Die Wohnung ist 81 m2 gross und befindet sich ein paar Gehminuten von der S- und U-Bahn Station Schönhauser Allee entfernt. Ideal für Singles, Pärchen oder kleine Familien. Inklusive W-LAN, Waschmaschine, Geschirrspüler, etc. Die Miete beträgt 900€ pro Monat. Kaution 1500 €. Nichtraucher, bis 2 Personen. Bei Fragen bitte mailen. 
 
We will rent out our furnished 3-room-apartment in Berlin Prenzlauer Berg from 2nd  to 29th of July 2020. The apartment is 81 m2 and a few minutes' walk from S and U-Bahn Station Schönhauser Allee, a cool, vibrant neighbourhood. It includes W-LAN,  dish washer and washing machine, etc. The monthly rent (incl. electricity, water, phone, Internet etc) is 900 €. Deposit: 1500 €. We prefer non-smokers. For more info send an email.",Untermiete 3 Zi-Whg in Prenzlauer Berg,29.07.2020,https://www.wg-gesucht.de/wohnungen-in-Berlin-Prenzlauer-Berg.8046950.html,900.0
,"Waldemarstraße, 10997 Berlin Kreuzberg",83.0,"Verbrauchsausweis,                        
                        
                                                                                                                                                                                                Fernwärme,                                                                                                                                                                                                                                                                                                                                            
                                                    Baujahr 1980,WG geeignet,Neubau,3. OG,Eigene Küche,Badewanne, Dusche, Gäste WC,PVC,Ökostrom,Zentralheizung,gute Parkmöglichkeiten,Balkon",01.08.2020,https://img.wg-gesucht.de/media/up/2020/08/1cfe40e0a83c4541416258a55a151c2190498f91b9b6fc5e38ba6416f0478ccf_158305919089689635989.sized.JPEG,1300.0,1300.0,0.0,3.0,23 Stunden,0.0,,,"The flat is located in the heart of Kreuzberg in a real calm neighborhood. It is surrounded by a lot of green parks, nice cafés and bars, supermarkets and nightshops. From this place you can also arrive all typical attractions or just have a chilled and relaxed stay in kreuzberg.  It’s a new building and the flat is on the top floor so it’s bright and lightfugl the whole day. The interior is picked well and lovely decorated. You will find a nice place to relax on the balkony in the morning sun.  
It’s  exactly located between metro Görlitzer Bahnhof and Kottbusser Tor.  You can reach everything by food, rent a bike or take the metro if you want to go to Mitte, Neukölln, Friedrichshain or other areas. For arrivals with the train the Ostbahnhof is really near.  In front of the house are also two bus stations and a lot of public bike stations.",Lovely flat in the heart of kreuzburg from august till october,01.10.2020,https://www.wg-gesucht.de/wohnungen-in-Berlin-Kreuzberg.7875267.html,1300.0
,"Seestr. 22, 13353 Berlin Wedding",70.0,"WG geeignet,sanierter Altbau,4. OG,möbliert,Nicht vorhanden,Badewanne, Dusche,Dielen,Ökostrom,Zentralheizung,gute Parkmöglichkeiten,1
                                                    Minute
                                                zu Fuß entfernt,Waschmaschine, Spülmaschine, Balkon, Fahrradkeller",01.07.2020,https://img.wg-gesucht.de/media/up/2020/06/7889bb398d3c11c44a24a417d7e5ab32434656edc8a285db39eb8d52460ac23a_IMG_20190716_184424.sized.jpg,900.0,1500.0,155.0,2.0,23 Stunden,35.0,"Lage:  
Die Lage ist relativ gut mit zwei U-Bahnstationen (U6, U9) jeweils 5-7 Minuten Fußweg entfernt. Die Busse 106 und 221 und die Straßenbahn fahren direkt vor der Haustüre. Es gibt an der Müllerstraße alle Supermärkte (real, Penny, Biocompany, denns, dm, H&M). Außerdem befindet sich gegenüber der Park Rehberge und der Plötzensee - der zentralste Badesee Berlins! Die Wohnung ist extrem leise, weil sie im Hinterhaus liegt.  
 
 
Location:  
There are a lot of supermarket and cafés, as well as a huge park (Rehberge) and the lake Plötzensee. The flat is extremely quiet because it is in the Hinterhaus and thus well protected from noises from the streets etc. It is in the 4th floor and thus very bright as well.",Ich bin sehr flexibel für einen Besuch. Bis dann,"DEUTSCH: (*English below*) 
 
Beschreibung: 
Die Wohnung hat 70m², ist sehr gemütlich und weiträumig mit einem schönen langen Flur und hohen Decken, einem Balkon und Badewanne. Die Wohnung wird komplett möbliert vermietet.  Die Wohnung ist im 4. Stock im Hinterhaus, daher sehr leise und hell.  
Die Küche ist top ausgestattet mit Geschirr, Besteck, Kochtöpfen, Pfannen und so weiter. Es gibt einen Geschirrspüler und Waschmaschine. Die anderen Zimmer sind auch komplett ausgestattet mit Bett, Kleiderschrank, Lampen, Wohnzimmertisch, Schlafsofa (für 2 Personen), Schreibtisch, etc.  
Das Bücherregal enthält eine Reihe interessanter Bücher, die du lesen darfst.  
 
Vermietung:  
Die Wohnung wird zunächst 2 oder 3 Monate vermietet. Dann kann auch über eine Verlängerung gesprochen werden.  
 
Die angegebene Miete enthält Rundfunkgebühren, Internet, Heizung, Wasser und Strom.  
 
Du interessierst dich?  
Bitte schreib mir direkt, wann du vorbeikommen willst.   
 
Lass mich auch die folgenden Infos in deiner Nachricht wissen:  - Wie heißt du?  - Wonach suchst du genau?  - Zu wann möchtest du die Wohnung wahrscheinlich mieten?  - Was machst du beruflich/was studierst du gerade?  - Wie alt bist du?  - Würde dein Partner/Freundin etc. auch in der Wohnung wohnen? 
 
Danke! Ich freue mich sehr auf deine Nachricht.  
 
 
 
 
ENGLISH:  
Description:  
The flat has 70m², two bedrooms, a large hallway, spacious well-equipped kitchen and balcony. It is very quiet (no street sounds, calm neighbors), and bright (4th floor), with high ceilings. 
There is a living room with big sofa (2 people can sleep on it), kitchen with everything you need, laundry, dishwasher, bathroom with bath tub, additional bedroom. 
 
 
Rent:  
I am renting out this place for 2 or 3 months, with a possibility of extension. I will leave a few personal items in the apartment but there will be sufficient space for your own stuff.  
The location and connection is really nice with two subway stations closeby (5-7 minutes walk to each station) and the bus and tram right in front of the house.  
The indicated rent includes German TV fees, internet, electricity, heating, water, etc.  
 
You are interested?  
 
Please als let me know when you could come by and also:  - What is your name?  - What are you looking for, exactly?  - When do you probably want to rent the apartment?  - What do you do for a living / what are you studying at the moment?  - How old are you?  - Would a partner/friend also live in the flat? 
 
Thank you! I am looking forward to your message.","Helle schöne 2-Zimmer Wohnung, geräumig und gemütlich",01.10.2020,https://www.wg-gesucht.de/wohnungen-in-Berlin-Wedding.7848741.html,1090.0
,"Zietenstr., 5, 10783 Berlin Schöneberg",72.0,"Baujahr 1958,WG geeignet,Mehrfamilienhaus,1. OG,Badewanne,Laminat,Zentralheizung,Balkon, Aufzug",15.06.2020,https://img.wg-gesucht.de/media/up/2020/20/a1ab6d1c6d706f7138cfb2ed9464adaf47a85ebecdc721e472577c4da859b87e_20170929_151107_resized.sized.jpg,1019.0,3057.0,280.0,3.0,23 Stunden,n.a.,,,"Hereinspaziert zur Besichtigung -es findet KEINE Massenbesichtigung statt- am Samstag, 13.06. um 15:15 in der Zietenstr. 5, in 10783 Berlin statt. Bitte warten Sie vor dem Haus.  
 
Objektbeschreibung: 
Nachmieter gesucht für diese schöne 3 Zimmerwohnung im 1. OG links gelegen. Es ist eine neue Fahrstuhlanlage vorhanden. 
 
Die Wohnung ist Super für eine 3er - WG geeignet. 
 
Ausstattung: 
Die Zimmer haben zwei unterschiedliche Grössen.  Alle Räume haben einen neuen Laminatfußboden.  Im Flur befindet sich zusätzlich noch eine Abstellkammer. Das Badezimmer verfügt über eine Badewanne . Ebenfalls ist ein Balkon vorhanden. 
Lage: 
Der szenige und bürgerlich schicke Bezirk Schöneberg liegt zwischen Kreuzberg und Wilmersdorf. Man hat eine große Auswahl an stilvollen Kneipen, Cafe`s und Restaurants und ebenso viele lebendige und gediegene Ausgehviertel. Schönebergs Wochenmärkte -wie z.B. der Winterfeldmarkt (Mi. + Sa.) auf dem Winterfeldplatz oder der Brandenburgmarkt (Fr.) auf dem Wittenbergplatz, bieten sich besonders an, um Obst, Gemüse, exotische Gerichte, Käse und Weine zu kaufen. Nach einem ausgiebigen Einkauf kann man in einem der umliegenden Cafe`s entspannen. An der Tauentzienstr., der östlichen Verlängerung des Kurfürstendamms, lädt das Kaufhaus des Westens (KaDeWe), das größte Kaufhaus aus dem europäischen Festland, zum Bummeln und Einkaufen ein, welches sich unweit der Wohnung befindet. Zwischen Kurfürstendamm und Potsdamer Platz gelegen, erreichen Sie auch den Tiergarten innerhalb kürzester Zeit. Ob zum Flughafen Tegel, ICC/Messe, Berliner Hauptbahnhof oder Brandenburger Tor, mit der U- Bahnh. -Nollendorfplatz, U-Bahnh.- Kurfürstenstr. sowie diversen Buslinien haben Sie die optimalen Verkehrsanbindungen. Die Autobahn A100 liegt nur wenige Minuten entfernt. 
Sonstiges: 
Ein Hauswart ist ganztägig als Ansprechpartner für Sie da. Eine Tiefgarage und/oder ein Parkplatz kann angemietet werden. Die Hundehaltung ist verboten. Bei Vertragsabschluss ist eine Mietschuldenfreiheits-bescheinigung des Vermieters,ein Lohnnachweis bzw. eine Bürgschaft im Original sowie eine Schufaauskunft erforderlich. 
Die Warmendmiete beträgt 1.299,00 €.",3 Zimmerwohnung in Schöneberg Nähe Nollendorfplatz,,https://www.wg-gesucht.de/wohnungen-in-Berlin-Schoeneberg.8005963.html,1299.0
,"Argentinische Allee 208, 14169 Berlin Zehlendorf",54.0,"Mehrfamilienhaus,1. OG,möbliert,Badewanne,Dielen, PVC, Fliesen,Zentralheizung,5
                                                    Minuten
                                                zu Fuß entfernt,Waschmaschine, Spülmaschine, Balkon",25.06.2020,https://img.wg-gesucht.de/media/up/2017/05/c7d08e1e59712750_dsc_0290.sized.jpg,750.0,700.0,50.0,2.0,1 Tag,n.a.,,"Wir sind ca ab dem 20.06. - 15.12.2020 unterwegs und vermieten für diese Zeit unsere Wohnung. Sehr wahrscheinlich würden wir sogar noch länger bleiben, das würden wir dann aber mit dir persönlich besprechen. Wir freuen uns, Dich/Euch kennen zu lernen. 
 
Liebe Grüße  
Stella & Victor","Da wir für einige Monate im Ausland sind, suchen wir Zwischenmieter für unsere helle 2-Zimmer / Küche / Bad Wohnung mit großem Balkon mit Blick ins Grüne. Super Freizeitmöglichkeiten (Wald in 500m, Badestrand in ca. 2km). Gute Verkehrsanbindung (U-Bahn Oskar-Helene-Heim und Onkel-Toms-Hütte in ca. 5min zu Fuß) Supermärkte in 5min. zu Fuß. FU Berlin ca. 3km entfernt. Die Wohnung ist ideal für 2 Personen.",Schöne 2-Zimmer Wohnung im Grünen und doch recht zentral,15.12.2020,https://www.wg-gesucht.de/wohnungen-in-Berlin-Zehlendorf.5971275.html,800.0
2500.0,"Himbeersteig xx, 14129 Berlin Zehlendorf",67.0,"Baujahr 1983,Mehrfamilienhaus,1. OG,möbliert,Eigene Küche,Badewanne, Dusche,Laminat,Ökostrom,Zentralheizung,gute Parkmöglichkeiten,4
                                                    Minuten
                                                zu Fuß entfernt,Spülmaschine, Balkon, Fahrradkeller",01.09.2020,https://img.wg-gesucht.de/media/up/2019/33/8df1e72db204b8c31a8ec2685f63876ea81314e18524b199f35ecde06cdc3124_20190814_200755.sized.jpg,610.0,1770.0,120.0,2.0,22 Stunden,0.0,"In einer sehr ruhigen, grünen parkähnlichen Wohnanlage. Strassen sind ""Spielstrassen"", rot geklinkert. So gut wie kein Durchgangsverkehr.  
 
Supermärkte, Bushaltestelle, Bio-Markt,  
vor allem aber Grünanlagen, Parks, Wälder, Seen - alles zu Fuß oder mit dem Fahrrad sehr gut erreichbar. 
 
Einkaufszentren in 10 Minuten mit dem Rad  
 
2 S-Bahn Stationen (S7 oder S1) in 8 bzw. 10 Minuten mit dem Rad zu erreichen. 
 
Bushaltestelle Linie 118 in 3 Minuten zu Fuß. .","Für alle, die es ruhig, grün und mit guter Luft lieben - und trotzdem gut angebunden sein wollen in die City West (Ku'damm) oder City Ost (Alexanderplatz / Friedrichstrasse).  
 
ACHTUNG:  
 - Ich suche einen Nachmieter, der die Wohnung schnellstmöglich übernimmt. - Einziehen kann nur, wer einen WBS (Wohnberechtigungsschein) hat. - Die Möbel auf den Fotos müssen übernommen werden. Dafür wird eine Ablöse von 2500,- EUR fällig. 
 
Meldet Euch nur,  
 
1.  wenn ihr einen WBS habt oder antragsberechtigt seid  
2. wenn ihr bereit und in der Lage seid, die 2500,- EUR für die Möbel zu bezahlen.","Wohnung 
Sehr helle, freundliche 2 Zimmer Maisonnette Wohnung in Zehlendorf, genauer in Nikolause / Schlachtensee. 
 
2 Etagen / Maisonnette! 
 
Unten: 
Geräumiges Wohnzimmer mit offener Küche 
Flur 
 
Oben: 
Bad, 
kleiner Flur, 
Schlafzimmer 
 
Die Wohnung ist toll für Paare oder Einzelpersonen, aber weniger geeignet für Alleinerziehende mit Kind, da sich das Wohnzimmer wegen seiner Lage und des offenen Schnitts nicht als Schlafzimmer eignet. 
 
Von allen Räumen hat man einen tollen Weitblick in die umliegenden Gärten! 
Mit großzügigem Balkon, sehr schöner Blick ins Grüne, Südwest-Lage. 
 
Insgesamt ist die Wohnung wirklich sehr hell, auch im Winter! 
 
Sehr ruhig gelegen. Parks und Grünanlagen und alle Shopping-Möglichkeiten in der Nähe. 
 
Sehr schnelles Internet (echte 200 Mbit/s). 
 
 
Spülmaschine, Fahrradkeller. 
 
Weiteres sehr gerne auf Anfrage. Schreibt mir einfach. 
 
Lage 
In einer sehr ruhigen, grünen parkähnlichen Wohnanlage. Strassen sind ""Spielstrassen"", rot geklinkert. So gut wie kein Durchgangsverkehr. 
 
Supermärkte, Bushaltestelle, Bio-Markt, 
vor allem aber Grünanlagen, Parks, Wälder, Seen - alles zu Fuß oder mit dem Fahrrad sehr gut erreichbar. 
 
Einkaufszentren in 10 Minuten mit dem Rad 
 
2 S-Bahn Stationen (S7 oder S1) in 8 bzw. 10 Minuten mit dem Rad zu erreichen. 
 
Bushaltestelle Linie 118 in 3 Minuten zu Fuß. . 
 
Sonstiges 
Für alle, die es ruhig, grün und mit guter Luft lieben - und trotzdem gut angebunden sein wollen in die City West (Ku'damm) oder City Ost (Alexanderplatz / Friedrichstrasse). 
 
ACHTUNG: 
 
Bitte beachten Sie:  
 
1. Die Wohnungsbaugesellschaft kann nur und ausschließlich Mieter mit WBS akzeptieren!  
 
2. Sie müssen ein Netto-Einkommen von ungefähr 2000 EUR/Monat (oder mehr) nachweisen.  
 
3. Es werden 2500,- EUR Abstand für die Möbel auf den Bildern fällig. 
 
4. Es handelt sich um eine Maisonette Wohnung.  
Es gibt ein Schlafzimmer oben und ein sehr offenes Wohnzimmer unten. Immer, wenn Sie in die Küche wollen oder jemand die Wohnung betritt, muss man durch das Wohnzimmer hindurch. Wenn Sie also zwei **separate** Zimmer brauchen (z.B. ein zweites Schlafzimmer oder ein separates Kinderzimmer), wäre die Wohnung aus meiner Sicht nicht gut geeignet.  
 
Melden Sie sich bitte nur, wenn diese vier Punkte für Sie kein Problem darstellen. 
 
Vielen Dank.","Sehr helle, freundliche 2 Zimmer Maisonnette 67qm mit Weitblick ins Grüne in Zehlendorf - nur mit WBS !!",,https://www.wg-gesucht.de/wohnungen-in-Berlin-Zehlendorf.7519025.html,730.0
,"Friedrichshain, 10247 Berlin Friedrichshain",65.0,"sanierter Altbau,4. OG,möbliert,Eigene Küche,Badewanne,Parkett, Fliesen, Fußbodenheizung,2
                                                    Minuten
                                                zu Fuß entfernt,Waschmaschine, Balkon, Fahrradkeller",28.06.2020,https://img.wg-gesucht.de/media/up/2017/05/66abd52a59728220_img_4632.sized.jpg,800.0,500.0,n.a.,2.0,1 Tag,n.a.,"Der Samariterkiez in Friedrichshain ist eine ideale Wohnlage. Viele Einkaufsmöglichkeiten, Cafes und Restaurants sind direkt um die Ecke. Zusätzlich ist man in 10 Minuten zu Fuß im Simon-Dach-Kiez mit zahlreichen Bars, Clubs und Flohmärkten, Kunsträumen, Galerien etc.  
 
Verkehrsanbindung: 
2 Minuten zu Fuß zum S-Bhf Frankfurter Allee (Ringbahn S42, S41) 
5 Minuten zum U-Bhf Samariterstraße (U5), von dort ist man in 12 Minuten am Alexanderplatz","Beautiful sunny room (furnished) located in Friedrichshain  
 
I would love to provide you with all informations needed about Berlin!  
 
The appartment is located at the 4th floor, the room is furnished. Blanket, pillow, bedlinen and towels can be provided. Plus living/dining room, spacious kitchen with kitchenette (fully equipped) and bathroom with bathtube and underfloor heating. Guest bathroom. There is a third room in the apartment which is my private room and not for rent. I will be traveling most of the time, so you will have the apartment for yourself.  
 
Non-smoking apartment. The rent is inclusive internet (WIFI), power cost, etc. 
 
Registriernummer 02/Z/AZ/00984419","Zeitraum 28. Juni bis 19. Juli 2020  
 
Die helle Wohnung liegt im 4. Stock eines schönen Altbaus. Das möblierte Zimmer mit Balkon ist sehr sonnig und mit Fischgrätparkett ausgelegt. Gerne stelle ich dir Bettdecke, Kopfkissen, Bettwäsche und Handtücher zur Verfügung. Die angegeben Miete gilt für den Zeitraum 28. Juni bis 19. Juli 2020 inklusive aller Nebenkosten sowie Strom und WLAN.  
 
Zum Gemeinschaftsbereich gehören ein Wohn/Esszimmer und eine große Wohnküche mit voll ausgestatter Einbauküche. Das Bad mit Badewanne verfügt über Fußbodenheizung. Zusätzlich hat die Wohnung eine Gästetoilette.  
 
Ich bin in dem angegebenen Zeitraum verreist, du hast also die ganze Wohnung (außer mein Zimmer) für dich allein. Die angebene Größe der Wohnung ist nur eine ca. Angabe und Anzahl der Zimmer ist ohne mein Schlafzimmer gerechnet, das nicht vermietet wird. Wichtig ist mir, dass Du Nichtraucher bist und ein großes Verständnis für Sauberkeit hast.",Schöne sonnige Wohnung mit Balkon möbliert in Friedrichshain -- sunny apartment located in Friedrichshain,19.07.2020,https://www.wg-gesucht.de/wohnungen-in-Berlin-Friedrichshain.5972822.html,800.0
,"Stallschreiberstraße 32A, 10179 Berlin Mitte",33.0,"WG geeignet,Barrierefrei,sanierter Altbau,teilmöbliert,eigener Parkplatz",15.06.2020,https://img.wg-gesucht.de/media/up/2020/23/3e416c750390ed7b4bfda173a1da95b398cde904a4ba51813ad009adc7949e0f_e2c80abb_71b9_4898_962d_21c4dcb321e4.sized.jpg,415.0,1000.0,30.0,1.0,10 Stunden,30.0,,,"- Einbauküche mit Markengeräten - Fußbodenheizung in der ganzen Wohnung  - Balkon, Terrasse oder Dachterrasse  - bodentiefe Fenster - glattweiße Wände - elektrische Außenrollläden im Erdgeschoss, Plissés in den Obergeschossen - Eichenechtholzparkett in den Wohnbereichen und Fluren - Badezimmer mit großformatigen Wandfliesen, hochwertigen Armaturen und Einbauten sowie flachen  
  Handtuchheizkörpern - Waschmaschinenanschluss in jeder Wohnung - barrierefreier Zugang in den Erdgeschosswohnungen - Gegensprechanlage",Möbliertes WG-Zimmer,01.10.2022,https://www.wg-gesucht.de/wohnungen-in-Berlin-Mitte.8048278.html,475.0
,"Kinzigstrasse 14, 10247 Berlin Friedrichshain",50.0,"Plattenbau,1. OG,möbliert,Badewanne,Teppich, PVC,Zentralheizung,gute Parkmöglichkeiten,Waschmaschine, Fahrradkeller, Aufzug",15.06.2020,https://img.wg-gesucht.de/media/up/2018/52/9c937277db809a2955198224a9951fa0a92b64ecadbf220396ed25e196bc049f_154576157945946059394.sized.JPEG,550.0,300.0,150.0,2.0,1 Tag,n.a.,"Die Wohnung befindet sich in 3 Minuten Fußweg von der U5 mit der man in 8 Minuten den Alexanderplatz erreicht. In 8 minütigen Fußweg ist man bei der Ringbahn.  
Der bekannte Boxhagener Platz befindet sich ebenfalls in unmittelbarer Nähe.  
Einkaufsmöglichkeiten, Cafes, Restaurants und Bars finden sind im schönen Kiez. 
 
Für 50 Euro kann gerne auch mein Fahrrad für den Zeitraum zu nutzen. 
 
The apartment is located near Wismarplatz, a sweet corner really close to Boxaghener Platz, where you can find everything you need. (Convenient stores, restaurants, bars, supermarkets, park, etc...)  apartment is located in a 3 minutes walk from the U5 with the you in 8 minutes the Alexanderplatz reached. 
There is an 8-minute walk to the Ringbahn. Shops, cafes, restaurants and bars can be found in the beautiful Kiez 
For 50 euros you can also use my bike for the period.",,"Steht zur Verfügung für 4Wochen. Die Wohnung ist gemütlich und bunt, passend zum Bezirk Friedrichshain. Nichtraucher Haushalt. 
Es gibt eine kleine Küchen mit allem, was man braucht. Das große Zimmer hat 22 qm  Das kleinere Zimmer hat 15 m2. Das Schlafzimmer hat ein 1,60m-Bett und im Wohnzimmer befindet sich eine große Couch auf der man auch schlafen könnte. 
Der Preis ist inklusive schnellem Wlan und allem was sonst noch so dazugehört. 
Melde dich einfach, dann können wir einen Termin ausmachen an dem du die Wohnung anschauen kannst. Freue mich! 
 
Is available for 4 weeks. The apartment is cozy and colorful, suitable for the district Friedrichshain. 
There is a small kitchen with everything you need. The large room has 22 sqm The smaller room has 15 sqm. The bedroom has a 1.60m bed and the living room has a large couch on which you could sleep. 
The price includes fast Wi-Fi and everything else that goes with it. 
Just let us know, then we can make an appointment to look at the apartment. The appartement is located near Wismarplatz, a sweet corner really close to Boxaghener Platz, where you can find everything you need. (Convenient stores, restaurants, bars, supermarkets, park, etc...) Non-smoking household",2 rooms apartment in Friedrichshain for 1 month,15.07.2020,https://www.wg-gesucht.de/wohnungen-in-Berlin-Friedrichshain.5892908.html,700.0
,"Kurmärkische Str. 5-7, 10783 Berlin Schöneberg",51.0,"WG geeignet,Mehrfamilienhaus,4. OG,Dusche,Laminat,Balkon, Aufzug",15.06.2020,https://img.wg-gesucht.de/media/up/2020/22/116970c34aa95ade56d3758f55fe4328ba3018e2841868f85ae99848e2a04ee4_20200531_194313.sized.jpg,755.0,2265.0,194.0,2.0,1 Tag,n.a.,,,"Hereinspaziert zu der Besichtigung der 2-Zimmerwohnung im 4. OG, am Samstag, 13.06. um 14:30 Uhr in der Kurmärkischen Str. 5-7, in 10783 Berlin. Bitte warten Sie vor dem Haus. 
 
Objektbeschreibung: 
Erstbezug nach Totalmodernisierung und erfolgter Entkernung! 
Nachmieter gesucht für eine 2 Zimmerwohnung in der Kurmärkischen Str. 5-7, 10783 Berlin. 
 
Diese sonnendurchflutete 2 Zim.-Wohnung befindet sich im 4. OG. Es ist ein Fahrstuhl vorhanden. Die Zimmer sind mit Laminatfußboden ausgelegt und das geflieste Badezimmer hat eine Dusche. Ein Balkon ist auch vorhanden. 
Diese Wohnung bietet sich optimal für eine 2er WG an! 
 
Die Wohnung liegt im berühmten Schöneberger Kiez. Der szenige und bürgerlich schicke Bezirk Schöneberg liegt zwischen Kreuzberg und Wilmersdorf. Man hat eine große Auswahl an stilvollen Kneipen, Cafe`s und Restaurants und ebenso viele lebendige und gediegene Ausgehviertel. Schönebergs Wochenmärkte -wie z.B. der Winterfeldmarkt (Mi. + Sa.) auf dem Winterfeldplatz oder der Brandenburgmarkt (Fr.) auf dem Wittenbergplatz, bieten sich besonders an, um Obst, Gemüse, exotische Gerichte, Käse und Weine zu kaufen. Nach einem ausgiebigen Einkauf kann man in einem der umliegenden Cafe`s entspannen. An der Tauentzienstr., der östlichen Verlängerung des Kurfürstendamms, lädt das Kaufhaus des Westens (KaDeWe), das größte Kaufhaus aus dem europäischen Festland, zum Bummeln und Einkaufen ein, welches sich unweit der Wohnung befindet. Zwischen Kurfürstendamm und Potsdamer Platz gelegen, erreichen Sie auch den Tiergarten innerhalb kürzester Zeit. Es bestehen gute Verkehrsanbindungen, U- Bahnh. -Nollendorfplatz, U-Bahnh.- Kurfürstenstr. und diverse Buslinien. 
 
Ein Hauswart ist ganztägig als Ansprechpartner für Sie da. Ein Parkplatz kann auf dem hauseigenen geschützen Hof kostenpflichtig angemietet werden. Die Hundehaltung ist verboten. Bei Vertragsabschluss ist eine Mietschuldenfreiheitsbescheinigung des Vermieters,ein Lohnnachweis bzw. eine Bürgschaft im Original sowie eine Schufaauskunft erforderlich. Die Warmendmiete beträgt 949,00 Euro.",2 Zimmerwohnung im schöneberger Kiez! Top-WG geeignet !,,https://www.wg-gesucht.de/wohnungen-in-Berlin-Schoeneberg.7650805.html,949.0
,"Waldemarstraße, 10997 Berlin Kreuzberg",41.0,"Bedarfsausweis,
                                                   
                                                    V: 249kW h/(m&sup2a),                        
                        
                                                    Baujahr 1890,Altbau,3. OG,möbliert,Dusche,Kabel,Parkett,Gasheizung,gute Parkmöglichkeiten,5
                                                    Minuten
                                                zu Fuß entfernt,Waschmaschine, Spülmaschine, Keller, Fahrradkeller",20.06.2020,https://img.wg-gesucht.de/media/up/2019/09/1f680304805574c56aca78397c6ca64ed02b7cb5753b623e3cc2758ebb40115b_IMG_3771.sized.JPG,850.0,1500.0,n.a.,2.0,13 Stunden,103.0,"Die beliebte Oranienstrasse mit tollen Bars, Cafes und Restaurants ist nur wenige Minuten entfernt. Aber auch die Markthalle 9 in entgegengesetzter Richtung läd zum bummeln ein und bietet ein grosses kulinarisches Angebot.  
Die Bushaltestelle Bus 140 ist nur 2 Minuten von der Haustür entfernt und auch den  
U-Bahnhof GÖRLITZER BAHNHOF U1 erreicht man in 4 Minuten Fussweg.  
Dort hält auch die Busslinien M29.","Die Mietdauer beträgt mindestens 7 Monate. 
Angesprochen werden Mieter, die vorübergehend eine Unterkunft suchen, nicht jedoch eine feste dauerhafte  Bleibe suchen! 
 
Die Miete setzt sich wie folgt zusammen: 
850€ Miete + Internet iHv 22€ + HEIZ - und STROMKOSTEN nach Verbrauch! 
 
Bitte nur per Email kontaktieren und 
VOLLSTÄNDIGEN NAMEN, 
KURZE BESCHREIBUNG IHRER PERSON, 
GRUND IHRES AUFENTHALTES (Uni,Job,Praktikum...) 
DAUER DER GEWÜNSCHTEN MIETZEIT 
und RÜCKRUFNUMMER angeben.","KOMPLETT NEUWERTIG / VOLL MÖBLIERT 
 
Die stilvolle 1,5 Zimmerwohnung mit gemütlicher Wohnküche ist sehr zentral gelegen und befindet sich in der 3. Etage eines Altbaus. 
 
Die Wohnung ist voll möbliert, die Küche komplett ausgestattet mit modernen Elektrogeräten, Kaffeemaschine, Geschirrspüler, Waschmaschine, Toaster, Wasserkocher. TV und DSL Internetzugang sind vorhanden. 
 
Insbesondere ist die Wohnung hell und gemütlich. 
 
keine Partywohnung /  keine Haustiere","helle zentrale 1,5-Zimmerwohnung Nähe Markthallte 9",01.10.2020,https://www.wg-gesucht.de/wohnungen-in-Berlin-Kreuzberg.6126875.html,953.0
,"Kantstr, 10623 Berlin Charlottenburg",70.0,"sanierter Altbau,2. OG,möbliert,Dielen,Ökostrom,3
                                                    Minuten
                                                zu Fuß entfernt",01.07.2020,https://img.wg-gesucht.de/,850.0,500.0,n.a.,2.0,1 Tag,n.a.,,,"Hallo, 
 
ich bin demnächst für einige Wochen unterwegs und unsere Wohnung ist in dieser Zeit frei.  
Sonnig, mit hohen Fenstern, Dielen, Stuck und Balkon und großer Küche, zentral gelegen, in einem denkmalgeschützten Haus nahe Savignyplatz und Ku’damm. 
 
Vom Schnitt her ist die Wohnung perfekt für eine Person und NICHT WG-geeignet!!! 
 
In den Nebenkosten ist ein Hausmeister- und Reinigungsservice (Treppenhaus etc) enthalten. 
 
Wichtig ist, dass in der Wohnung nicht geraucht wird! 
Haustiere sind leider nicht erlaubt, und es ist ein ruhiges Haus und absolut keine Party-Location ;) 
 
Ich freue mich, von euch zu hören :) 
 
Liebe Grüße, 
Isabel",Nahe Ku'damm ab Anfang Juli,01.09.2020,https://www.wg-gesucht.de/wohnungen-in-Berlin-Charlottenburg.7836171.html,850.0
